player_id,first_name,second_name,web_name,player_position,team_id,team_name,form,points_per_game,starts,minutes,goals_scored,assists,yellow_cards,red_cards,penalties_missed,own_goals,goals_conceded,saves,clean_sheets,penalties_saved,goals_per_90,assists_per_90,goals_conceded_per_90,saves_per_90,clean_sheets_per_90,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,ict_index,influence,creativity,threat,form_rank,form_rank_type,ict_index_rank,ict_index_rank_type,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,points_per_game_rank,points_per_game_rank_type,total_points
166,Kiernan,Dewsbury-Hall,Dewsbury-Hall,Midfielder,6,Chelsea,0.2,1,0,45,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0.03,0.03,1.13,0,0.06,0.06,2.26,2,7.4,12.4,0,371,184,419,204,419,203,339,193,680,309,426,211,4
167,Axel,Disasi,Disasi,Defender,6,Chelsea,0,3.5,1,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.96,0,0,0,1.9,0,0,0,1.82,1.5,13,1.5,0,476,188,430,146,397,141,406,142,490,194,73,15,7
168,Enzo,Fernández,Enzo,Midfielder,6,Chelsea,6.2,3.3,8,787,2,2,1,0,0,0,9,0,2,0,0.228716645,0.228716645,1.03,0,0.23,1.42,1.12,2.54,8.35,0.16,0.13,0.29,0.95,60.9,225.8,258.4,124,7,5,61,39,88,33,36,30,102,64,80,34,40
169,Conor,Gallagher,Gallagher,Midfielder,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,305,684,311,684,311,684,311,681,310,683,311,0
170,Alfie,Gilchrist,Gilchrist,Defender,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,159,517,184,515,184,495,182,457,166,521,182,0
171,Malo,Gusto,Gusto,Defender,6,Chelsea,0.8,1.2,9,730,0,0,2,0,0,0,12,0,0,0,0,0,1.48,0,0,0.92,0.39,1.31,10.73,0.11,0.05,0.16,1.32,29.1,105.8,110.5,74,249,74,203,60,230,87,143,32,168,35,353,114,12
172,Reece,James,James,Defender,6,Chelsea,0.2,1.2,3,240,0,0,0,0,0,0,4,0,0,0,0,0,1.5,0,0,0,0.22,0.22,5.78,0,0.08,0.08,2.17,6.2,38.2,23.2,0,353,117,356,116,340,119,308,97,641,228,351,113,5
173,Omari,Kellyman,Kellyman,Midfielder,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,196,566,230,564,228,558,232,533,222,571,233,0
174,Roméo,Lavia,Lavia,Midfielder,6,Chelsea,1.2,1.9,6,430,0,1,2,0,0,0,7,0,1,0,0,0.209302326,1.47,0,0.21,0.18,0.28,0.46,8.52,0.04,0.06,0.1,1.78,16.3,76.4,80.8,5,185,89,283,140,272,123,184,115,355,194,244,109,15
175,Romelu,Lukaku Bolingoli,Lukaku,Forward,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,71,685,73,685,73,685,73,683,72,684,73,0
176,Malang,Sarr,M.Sarr,Defender,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,215,577,222,575,222,571,222,549,217,581,221,0
177,Noni,Madueke,Madueke,Midfielder,6,Chelsea,1.8,4.6,11,857,4,2,3,0,0,0,11,0,3,0,0.420070012,0.210035006,1.16,0,0.32,3.33,1.02,4.35,12.83,0.35,0.11,0.46,1.35,84.6,229.2,186.6,429,145,71,21,18,82,29,69,54,8,5,29,13,55
178,Marc,Guiu Paz,Marc Guiu,Forward,6,Chelsea,0,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,3.75,0,0,0,0,0,0.11,0,0,0,0.41,0,0,0.3,0,624,58,652,60,652,60,425,47,633,58,409,41,1
179,Mykhailo,Mudryk,Mudryk,Midfielder,6,Chelsea,0.2,1,1,145,0,0,0,0,0,0,2,0,0,0,0,0,1.24,0,0,0.24,0.66,0.9,3.28,0.15,0.41,0.56,2.04,8.5,23.2,31.5,31,375,186,336,170,364,170,283,169,249,140,429,213,7
180,Nicolas,Jackson,N.Jackson,Forward,6,Chelsea,5,6,13,1025,8,4,4,0,0,0,12,0,4,0,0.702439024,0.351219512,1.05,0,0.35,6.75,0.54,7.29,14.41,0.59,0.05,0.64,1.27,105.7,383.6,180.8,492,19,5,7,3,13,3,73,2,4,2,9,5,78
181,Christopher,Nkunku,Nkunku,Midfielder,6,Chelsea,0.8,1.4,1,181,1,0,1,0,0,0,2,0,0,0,0.497237569,0,0.99,0,0,2.1,0.2,2.3,3.64,1.04,0.1,1.14,1.81,23.8,64.2,62.8,114,258,134,237,119,296,137,213,130,112,70,329,159,17
182,Cole,Palmer,Palmer,Midfielder,6,Chelsea,4.5,7.7,13,1130,8,6,3,0,0,0,14,0,3,0,0.637168142,0.477876106,1.12,0,0.24,6.1,2.76,8.86,15.99,0.49,0.22,0.71,1.27,129.8,497.4,455.4,344,25,14,4,3,2,2,5,5,19,8,3,3,100
183,Đorđe,Petrović,Petrović,Goalkeeper,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,70,561,71,559,71,553,61,528,53,566,71,0
184,Renato,Palma Veiga,Renato Veiga,Midfielder,6,Chelsea,0,1,1,164,0,0,2,0,0,0,1,0,1,0,0,0,0.55,0,0.55,0.16,0.15,0.31,2.29,0.09,0.08,0.17,1.26,5.8,30.4,8.4,19,592,246,364,182,349,162,361,199,292,164,393,186,5
185,Robert,Sánchez,Sánchez,Goalkeeper,6,Chelsea,2.5,4,13,1170,0,0,3,0,0,0,14,45,3,1,0,0,1.08,3.46,0.23,0,0.01,0.01,16.81,0,0,0,1.29,35.4,355,0,0,79,10,158,4,15,4,643,66,628,62,49,6,52
187,Tosin,Adarabioyo,Tosin,Defender,6,Chelsea,0,1.8,2,171,0,0,1,0,0,0,2,0,1,0,0,0,1.05,0,0.53,0,0,0,3.16,0,0,0,1.66,5.1,38.6,11.7,0,473,185,372,122,339,118,344,111,487,191,257,79,7
189,Wesley,Fofana,W.Fofana,Defender,6,Chelsea,1.2,1.6,12,1015,0,0,6,0,0,0,12,0,1,0,0,0,1.06,0,0.09,0.4,0.15,0.55,13.99,0.04,0.01,0.05,1.24,28.7,187.2,70,29,184,57,206,61,130,52,199,52,255,75,291,97,19
386,Jadon,Sancho,Sancho,Midfielder,6,Chelsea,1,3.3,5,380,0,4,1,0,0,0,5,0,1,0,0,0.947368421,1.18,0,0.24,0.12,0.94,1.06,5.07,0.03,0.22,0.25,1.2,24.9,76.8,123,52,229,119,232,117,271,122,126,92,208,120,83,37,23
560,Pedro,Lomba Neto,Neto,Midfielder,6,Chelsea,3,2.3,6,645,1,2,4,0,0,0,6,0,1,0,0.139534884,0.279069767,0.84,0,0.14,0.46,1.35,1.81,9.34,0.06,0.19,0.25,1.3,47.2,146,219.6,106,58,29,104,62,178,67,49,39,124,79,203,89,28
575,Caleb,Wiley,Wiley,Defender,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,153,510,179,508,179,488,177,449,160,513,176,0
581,Filip,Jørgensen,Jørgensen,Goalkeeper,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,60,542,66,540,66,524,48,492,39,547,66,0
621,João,Félix Sequeira,João Félix,Midfielder,6,Chelsea,0.8,1.7,1,202,1,0,2,0,0,0,0,0,1,0,0.445544554,0,0,0,0.45,1.16,0.14,1.3,1.87,0.52,0.06,0.58,0.83,18.1,54,39.8,89,260,135,270,134,311,149,264,159,139,89,281,131,12
11,Eddie,Nketiah,Nketiah,Forward,7,Crystal Palace,0.2,1.6,6,501,0,0,1,0,0,0,8,0,1,0,0,0,1.44,0,0.18,1.02,0.39,1.41,7.9,0.18,0.07,0.25,1.42,29.3,48.4,84.5,162,372,43,200,28,318,31,178,23,83,28,301,33,13
159,Trevoh,Chalobah,Chalobah,Defender,7,Crystal Palace,1,2.9,8,622,1,0,1,0,0,0,9,0,1,0,0.144694534,0,1.3,0,0.14,0.37,0.31,0.68,10.16,0.05,0.04,0.09,1.47,29.1,170.8,53.5,66,210,61,202,59,152,61,233,63,183,40,124,31,23
190,Naouirou,Ahamada,Ahamada,Midfielder,7,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,216,597,250,595,248,591,252,569,243,601,252,0
193,Cheick,Doucouré,C.Doucouré,Midfielder,7,Crystal Palace,1,1.6,3,194,0,1,0,0,0,0,3,0,0,0,0,0.463917526,1.39,0,0,0.06,0.01,0.07,4.89,0.03,0,0.03,2.27,3.7,22.8,7.6,7,219,110,386,190,367,173,365,200,343,188,297,136,11
194,Chris,Richards,C.Richards,Defender,7,Crystal Palace,0.2,2,4,344,0,0,1,0,0,0,5,0,1,0,0,0,1.31,0,0.26,0.12,0.01,0.13,6.69,0.03,0,0.03,1.75,6.8,57.4,3.9,6,328,107,349,114,306,107,385,132,347,117,227,69,10
195,Chadi,Riad Dnanou,Chadi Riad,Defender,7,Crystal Palace,0,1,1,90,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0.02,0.02,1.39,0,0.02,0.02,1.39,2,18.2,1.3,0,498,201,415,139,380,134,409,144,512,204,375,131,1
196,Nathaniel,Clyne,Clyne,Defender,7,Crystal Palace,0.8,2.2,3,294,0,0,0,0,0,0,4,0,1,0,0,0,1.22,0,0.31,0.01,0.02,0.03,5.99,0,0.01,0.01,1.83,5.1,41.8,6.7,3,237,70,373,123,332,115,370,123,367,124,206,63,13
197,Malcolm,Ebiowei,Ebiowei,Midfielder,7,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,209,588,243,586,241,582,245,560,236,592,245,0
199,Eberechi,Eze,Eze,Midfielder,7,Crystal Palace,0.8,3.1,11,876,1,1,0,0,0,0,12,0,2,0,0.102739726,0.102739726,1.23,0,0.21,2.92,1.47,4.39,12.85,0.3,0.15,0.45,1.32,74,172,297.2,272,263,138,35,24,150,55,26,22,34,19,111,53,34
200,Marc,Guéhi,Guéhi,Defender,7,Crystal Palace,1.5,3,14,1172,2,1,2,0,0,1,18,0,2,0,0.153583618,0.076791809,1.38,0,0.15,1.16,0.36,1.52,19.32,0.09,0.03,0.12,1.48,60.3,391.6,92.3,119,151,46,62,8,10,2,169,40,105,11,117,27,42
201,Dean,Henderson,Henderson,Goalkeeper,7,Crystal Palace,3,3.3,14,1172,0,0,1,0,0,0,18,42,2,1,0,0,1.38,3.23,0.15,0.01,0,0.01,19.32,0,0,0,1.48,35.1,347.4,0,4,54,6,161,6,18,7,542,57,360,1,78,12,46
202,Rob,Holding,Holding,Defender,7,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,194,546,207,544,207,532,206,503,197,551,206,0
203,Will,Hughes,Hughes,Midfielder,7,Crystal Palace,1.2,1.2,7,620,0,0,5,0,0,0,10,0,1,0,0,0,1.45,0,0.15,0.42,0.57,0.99,11.13,0.06,0.08,0.14,1.62,29.3,91,163,41,190,94,199,103,253,110,89,67,232,132,350,172,14
205,Daichi,Kamada,Kamada,Midfielder,7,Crystal Palace,-0.2,1.3,7,616,0,0,2,1,0,0,11,0,1,0,0,0,1.61,0,0.15,0.56,0.51,1.07,10.3,0.08,0.07,0.15,1.5,34.1,99.8,166.8,73,689,314,169,92,239,103,86,65,171,104,338,164,14
206,Jefferson,Lerma Solís,Lerma,Midfielder,7,Crystal Palace,0.5,1.2,6,530,0,0,4,0,0,0,7,0,1,0,0,0,1.19,0,0.17,0.16,0.47,0.63,6.38,0.03,0.08,0.11,1.08,17.2,79.6,68.8,23,279,143,277,137,267,120,202,123,273,152,348,170,11
207,Jean-Philippe,Mateta,Mateta,Forward,7,Crystal Palace,2.5,3.1,12,934,3,1,1,0,0,0,15,0,1,0,0.289079229,0.096359743,1.45,0,0.1,3.66,0.57,4.23,15.32,0.35,0.05,0.4,1.48,51.7,157.6,143.2,220,89,15,84,17,167,20,107,7,48,17,112,18,43
208,Matheus,França de Oliveira,M.França,Midfielder,7,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,195,565,229,563,227,557,231,532,221,570,232,0
209,Remi,Matthews,Matthews,Goalkeeper,7,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,34,477,43,475,43,454,21,415,12,482,43,0
210,Tyrick,Mitchell,Mitchell,Defender,7,Crystal Palace,0.8,2,14,1122,0,1,2,0,0,0,18,0,2,0,0,0.080213904,1.44,0,0.16,0.34,1.2,1.54,18.73,0.03,0.1,0.13,1.5,45.6,197.2,197.9,59,248,73,113,25,121,47,65,11,195,46,231,72,28
211,Daniel,Muñoz,Muñoz,Defender,7,Crystal Palace,3.5,2.7,14,1086,1,2,4,0,0,0,18,0,2,0,0.082872928,0.165745856,1.49,0,0.17,2.21,0.67,2.88,18.16,0.18,0.06,0.24,1.5,64.9,264.2,193.8,191,40,8,49,6,58,18,67,13,61,3,149,40,38
212,David,Ozoh,Ozoh,Midfielder,7,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,238,619,268,617,266,614,270,594,261,623,270,0
213,Jesurun,Rak-Sakyi,Rak-Sakyi,Midfielder,7,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,211,590,245,588,243,584,247,562,238,594,247,0
214,Jeffrey,Schlupp,Schlupp,Midfielder,7,Crystal Palace,0.8,1,0,85,0,0,0,0,0,0,2,0,0,0,0,0,2.12,0,0,0.13,0.08,0.21,1.47,0.14,0.08,0.22,1.56,9.6,21.6,32.2,44,243,123,328,164,373,175,281,168,223,127,399,191,10
215,Joel,Ward,Ward,Defender,7,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,189,543,206,541,206,526,205,494,195,548,205,0
216,Adam,Wharton,Wharton,Midfielder,7,Crystal Palace,0,1.9,8,621,0,0,0,0,0,0,9,0,1,0,0,0,1.3,0,0.14,0.22,0.6,0.82,9.39,0.03,0.09,0.12,1.36,29.7,112.6,131.4,53,616,264,196,102,221,93,120,87,206,119,245,110,15
445,Matt,Turner,Turner,Goalkeeper,7,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,40,490,49,488,49,467,27,428,18,493,49,0
585,Ismaïla,Sarr,I.Sarr,Midfielder,7,Crystal Palace,4.5,2.4,7,657,1,2,1,0,0,0,9,0,1,0,0.136986301,0.273972603,1.23,0,0.14,2.03,2.17,4.2,9.77,0.28,0.3,0.58,1.34,59.4,124.8,170,299,23,12,66,40,209,84,83,62,27,14,195,87,34
644,Franco,Umeh-Chibueze,Umeh-Chibueze,Midfielder,7,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,250,632,279,630,277,627,281,607,272,635,281,0
645,Justin,Devenny,Devenny,Midfielder,7,Crystal Palace,2.8,3.7,2,171,1,0,0,0,0,0,2,0,0,0,0.526315789,0,1.05,0,0,0.38,0.21,0.59,4.18,0.2,0.11,0.31,2.2,11.8,53,39.9,24,64,31,313,152,313,150,263,158,271,151,64,29,11
646,Asher,Agbinone,Agbinone,Midfielder,7,Crystal Palace,0.2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.03,0,0.45,0.22,0.67,0,1.5,4,10.6,1,338,164,431,209,432,208,353,198,392,213,395,187,2
647,Kaden,Rodney,Rodney,Midfielder,7,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,237,617,267,615,265,612,269,592,260,621,269,0
650,Maxence,Lacroix,Lacroix,Defender,7,Crystal Palace,1,2.2,11,902,0,1,3,0,0,0,13,0,2,0,0,0.099778271,1.3,0,0.2,0.55,0.41,0.96,14.07,0.05,0.04,0.09,1.4,26.4,187.6,40.3,36,213,63,221,68,129,51,262,77,240,69,208,65,24
666,Caleb,Kporha,Kporha,Defender,7,Crystal Palace,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,1.8,1.8,0,0.6,2,4.1,0,317,97,443,152,445,152,383,130,476,184,369,125,1
676,Zach,Marsh,Marsh,Forward,7,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,55,635,57,633,57,630,57,610,55,638,59,0
156,Armando,Broja,Broja,Forward,8,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,68,680,70,680,70,679,70,674,68,679,70,0
217,Abdoulaye,Doucouré,A.Doucoure,Midfielder,8,Everton,2,2.2,10,810,0,0,0,0,0,0,14,0,4,0,0,0,1.56,0,0.44,0.46,0.42,0.88,12.78,0.05,0.05,0.1,1.42,27.8,83.4,144.4,51,120,53,211,109,261,115,106,79,210,122,214,93,24
218,Norberto Bercique,Gomes Betuncal,Beto,Forward,8,Everton,1,1.8,1,179,1,0,0,0,0,0,9,0,0,0,0.502793296,0,4.53,0,0,1.61,0,1.61,3.26,0.81,0,0.81,1.64,15.1,41.2,2.1,112,221,27,292,33,333,33,398,45,115,30,265,30,16
219,Jarrad,Branthwaite,Branthwaite,Defender,8,Everton,3,2.7,4,366,0,0,0,0,0,0,5,0,2,0,0,0,1.23,0,0.49,0.03,0.05,0.08,3.62,0.01,0.01,0.02,0.89,7.8,66.4,6.1,6,56,13,341,109,292,105,375,126,352,119,150,41,16
220,Dominic,Calvert-Lewin,Calvert-Lewin,Forward,8,Everton,1.2,2.9,12,1011,2,1,1,0,0,0,12,0,5,0,0.178041543,0.089020772,1.07,0,0.45,4.01,0.52,4.53,14.97,0.36,0.05,0.41,1.33,62.1,143,85.7,393,204,26,57,14,181,21,174,22,10,5,131,20,38
221,Séamus,Coleman,Coleman,Defender,8,Everton,0,1,1,90,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0.62,0.01,0.63,2.22,0.62,0.01,0.63,2.22,3.9,16.6,1.1,21,480,190,383,128,386,136,412,147,279,86,372,128,1
222,Idrissa,Gueye,Gana,Midfielder,8,Everton,1.5,1.9,10,889,0,0,2,0,0,0,18,0,3,0,0,0,1.82,0,0.3,0.82,0.69,1.51,13.91,0.08,0.07,0.15,1.41,33.6,130.8,141.4,64,157,74,173,94,200,78,109,80,188,112,247,111,23
223,James,Garner,Garner,Midfielder,8,Everton,0,1.8,2,251,0,0,1,0,0,0,4,0,1,0,0,0,1.43,0,0.36,0.05,0.05,0.1,4.49,0.02,0.02,0.04,1.61,7.9,54,20.9,5,634,277,339,171,310,148,315,180,357,196,264,122,7
224,Jack,Harrison,Harrison,Midfielder,8,Everton,0.5,1.9,7,646,0,1,0,0,0,0,12,0,2,0,0,0.139318885,1.67,0,0.28,1.18,0.85,2.03,12.36,0.16,0.12,0.28,1.72,29,70.6,130,95,299,155,204,104,286,131,121,88,134,85,251,115,23
225,Mason,Holgate,Holgate,Defender,8,Everton,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0.07,0,0,0,1.26,0,0,0,0,402,137,479,164,477,164,456,162,417,145,365,122,1
226,Tim,Iroegbunam,Iroegbunam,Midfielder,8,Everton,0,1.3,4,381,0,0,2,0,0,0,13,0,0,0,0,0,3.07,0,0,0.21,0.08,0.29,8.36,0.05,0.02,0.07,1.97,10.4,47,27.1,29,516,190,324,162,323,155,297,175,254,143,334,161,8
227,João,Neves Virgínia,J.Virginia,Goalkeeper,8,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,39,489,48,487,48,466,26,427,17,492,48,0
228,Michael,Keane,Keane,Defender,8,Everton,0,3.6,9,810,2,0,4,0,0,0,16,0,2,0,0.222222222,0,1.78,0,0.22,0.43,0.02,0.45,14.16,0.05,0,0.05,1.57,33,221.6,22.9,84,472,184,178,48,91,30,309,98,144,23,67,12,32
229,Neal,Maupay,Maupay,Forward,8,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,59,653,61,653,61,647,60,636,59,654,62,0
230,Dwight,McNeil,McNeil,Midfielder,8,Everton,1.2,4.7,12,1067,3,3,1,0,0,0,21,0,3,0,0.253045923,0.253045923,1.77,0,0.25,0.8,3.9,4.69,16.89,0.07,0.33,0.4,1.42,96.8,282.2,519.8,165,203,104,12,9,45,12,2,2,77,46,24,10,56
231,Vitalii,Mykolenko,Mykolenko,Defender,8,Everton,2.8,2.5,11,925,0,0,1,0,0,0,17,0,3,0,0,0,1.65,0,0.29,0.25,0.4,0.65,13.31,0.02,0.04,0.06,1.3,29.2,133.4,116.9,40,61,14,201,58,197,77,134,28,233,65,173,48,27
232,Iliman,Ndiaye,Ndiaye,Forward,8,Everton,1.5,2.8,11,983,2,0,1,0,0,0,13,0,6,0,0.18311292,0,1.19,0,0.55,1.04,0.7,1.74,12.53,0.1,0.06,0.16,1.15,59.4,220.2,163.9,208,167,23,65,16,96,12,88,4,54,18,140,21,37
234,Nathan,Patterson,Patterson,Defender,8,Everton,0.2,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0.16,0,0.58,0.58,0.85,2.3,6.4,14.7,2,327,106,407,136,423,146,332,107,377,131,380,133,1
235,Jordan,Pickford,Pickford,Goalkeeper,8,Everton,4.2,4,13,1170,0,0,1,0,0,0,21,34,4,1,0,0,1.62,2.62,0.31,0,0.08,0.08,17.77,0,0.01,0.01,1.37,31.1,311.8,0.3,0,26,3,190,11,33,11,426,7,635,63,50,7,52
236,James,Tarkowski,Tarkowski,Defender,8,Everton,3.8,2.8,13,1161,0,0,3,0,0,0,21,0,4,0,0,0,1.63,0,0.31,0.71,1.05,1.76,17.77,0.06,0.08,0.14,1.38,51.6,312,100.6,101,33,6,85,15,32,10,159,36,128,17,136,36,37
237,Youssef,Ramalho Chermiti,Y. Chermiti,Forward,8,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,61,659,63,659,63,653,62,646,61,659,64,0
238,Ashley,Young,Young,Defender,8,Everton,3.2,3.8,11,947,0,3,3,1,0,0,14,0,4,0,0,0.285110876,1.33,0,0.38,0.13,1.29,1.42,12.92,0.01,0.12,0.13,1.23,46.2,221.6,224.5,15,48,10,111,24,92,31,48,9,304,98,58,9,42
577,Jesper,Lindstrøm,Lindstrøm,Midfielder,8,Everton,2,1.9,6,483,0,0,0,0,0,0,8,0,3,0,0,0,1.49,0,0.56,1.4,0.77,2.17,5.37,0.26,0.14,0.4,1,36.7,87.8,147,133,121,54,152,86,256,113,101,76,94,58,249,113,17
582,Jake,O'Brien,O'Brien,Defender,8,Everton,0.2,0.5,0,34,0,0,1,0,0,0,1,0,0,0,0,0,2.65,0,0,0,0,0,0.82,0,0,0,2.17,0.5,5,0.5,0,341,114,446,153,426,147,419,150,621,224,459,153,1
603,Harrison,Armstrong,Armstrong,Midfielder,8,Everton,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,2,609,259,458,222,642,285,434,224,383,206,397,189,1
614,Jenson,Metcalfe,Metcalfe,Midfielder,8,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,221,604,254,602,252,599,256,579,247,608,256,0
624,Asmir,Begovic,Begovic,Goalkeeper,8,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,29,469,38,467,38,445,15,404,6,473,38,0
627,Roman,Dixon,Dixon,Defender,8,Everton,0,0,1,90,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,2.43,0,0,0,2.43,1.6,15.4,0.3,0,437,154,426,145,392,139,423,151,451,161,515,177,0
651,Orel,Mangala,Mangala,Midfielder,8,Everton,1.2,1.5,5,494,0,0,0,0,0,0,4,0,1,0,0,0,0.73,0,0.18,0.31,0.47,0.78,5.82,0.06,0.09,0.15,1.06,13.2,54.2,52.9,25,196,99,304,150,309,147,235,143,270,150,313,143,15
678,Callum,Bates,Bates,Midfielder,8,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,244,625,274,623,272,620,276,600,267,629,276,0
10,Reiss,Nelson,Nelson,Midfielder,9,Fulham,2,2.3,4,413,1,1,1,0,0,0,8,0,1,0,0.217917676,0.217917676,1.74,0,0.22,1.07,0.93,2,4.86,0.23,0.2,0.43,1.06,53.8,125.8,218.9,193,118,52,76,47,208,83,51,41,58,36,199,88,25
19,Emile,Smith Rowe,Smith Rowe,Midfielder,9,Fulham,3.2,4.4,12,938,3,2,1,0,0,0,11,0,5,0,0.287846482,0.191897655,1.06,0,0.48,2.12,1.26,3.38,9.9,0.2,0.12,0.32,0.95,63.4,232.2,239.1,162,51,26,53,35,80,27,44,35,82,49,37,17,57
191,Joachim,Andersen,Andersen,Defender,9,Fulham,1.8,2.2,9,783,0,0,1,1,0,0,15,0,2,0,0,0,1.72,0,0.23,0.25,0.13,0.38,10.57,0.03,0.01,0.04,1.21,26.9,184,26.2,58,126,37,218,66,139,57,299,92,196,47,204,61,20
239,Adama,Traoré,Adama,Midfielder,9,Fulham,1.2,3.2,9,735,1,3,2,0,0,0,11,0,3,0,0.12244898,0.367346939,1.35,0,0.37,2.77,2.03,4.8,9.25,0.34,0.25,0.59,1.13,64,171.6,244.2,224,191,95,50,32,151,56,42,33,46,30,89,39,39
240,Andreas,Hoelgebaum Pereira,Andreas,Midfielder,9,Fulham,1,2.6,12,893,1,1,3,0,1,0,11,0,4,0,0.100783875,0.100783875,1.11,0,0.4,2.58,2.44,5.02,9.7,0.26,0.25,0.51,0.98,77.1,138.2,485.9,146,223,113,32,23,190,72,4,4,90,55,166,71,31
241,Calvin,Bassey,Bassey,Defender,9,Fulham,1.8,2,13,1170,0,0,4,0,0,0,18,0,2,0,0,0,1.38,0,0.15,0.28,0.12,0.4,14.71,0.02,0.01,0.03,1.13,26.5,202.2,29.2,34,131,42,220,67,113,42,292,88,243,72,228,70,26
